CNT	SUBNATIO	STRATUM	OECD	NC	SCHOOLID	SC01Q01	SC02Q01	SC02Q02	SC02Q03	SC02Q04	ausSC03N01	SC04Q01	SC05Q01	SC07Q01	SC07Q02	SC09Q11	SC09Q12	SC09Q21	SC09Q22	SC09Q31	SC09Q32	SC10Q11	SC10Q12	SC10Q61	SC10Q62	SC10Q21	SC10Q22	SC10Q41	SC10Q42	SC10Q51	SC10Q52	SC11Q01	SC11Q02	SC11Q03	SC13Q01	SC13Q02	SC13Q03	SC14Q01	SC14Q02	SC14Q03	SC14Q04	SC14Q05	SC14Q06	SC14Q07	SC14Q08	SC14Q09	SC14Q10	SC14Q11	SC14Q12	SC14Q13	SC15Q01	SC15Q02	SC15Q03	SC15Q04	SC16Q01	SC16Q02	SC16Q03	SC16Q04	SC16Q05	SC16Q06	SC16Q07	SC16Q08	SC16Q09	SC16Q10	SC16Q11	SC18Q01	SC18Q02	SC18Q03	SC18Q04	SC18Q05	SC18Q06	SC18Q07	SC18Q08	SC19Q01	SC19Q02	SC20Q01	SC21Q05	SC22Q01	SC22Q02	SC22Q03	SC22Q04	SC22Q05	SC22Q06	SC22Q07	SC22Q08	SC22Q09	SC22Q10	SC22Q11	SC22Q12	SC22Q13	SC22Q14	SC22Q15	SC22Q16	SC22Q17	SC22Q18	SC22Q19	SC23Q01	SC24Q01	SC25Q01	SC25Q02	SC25Q03	SC25Q04	SC25Q05	SC25Q06	SC25Q07	SC25Q08	SC25Q09	SC25Q10	SC25Q11	SC25Q12	SC26Q01	SC26Q02	SC26Q03	SC26Q04	SC27Q01	SC27Q02	SC28Q01	SC28Q02	SC29Q01	SC29Q02	SC30Q01	SC30Q02	SC30Q03	SC30Q04	SC31Q01	SC31Q02	SC31Q03	SC31Q04	SC31Q05	SC31Q06	SC31Q07	SC32Q01	SC32Q03	SC32Q04	SC32Q05	SC32Q06	SC32Q07	SC32Q08	SC33Q01A	SC33Q01B	SC33Q01C	SC33Q01D	SC33Q01E	SC33Q02A	SC33Q02B	SC33Q02C	SC33Q02D	SC33Q02E	SC33Q03A	SC33Q03B	SC33Q03C	SC33Q03D	SC33Q03E	SC33Q04A	SC33Q04B	SC33Q04C	SC33Q04D	SC33Q04E	SC33Q05A	SC33Q05B	SC33Q05C	SC33Q05D	SC33Q05E	SC33Q06A	SC33Q06B	SC33Q06C	SC33Q06D	SC33Q06E	SC33Q07A	SC33Q07B	SC33Q07C	SC33Q07D	SC33Q07E	SC33Q08A	SC33Q08B	SC33Q08C	SC33Q08D	SC33Q08E	SC33Q09A	SC33Q09B	SC33Q09C	SC33Q09D	SC33Q09E	SC33Q10A	SC33Q10B	SC33Q10C	SC33Q10D	SC33Q10E	SC33Q11A	SC33Q11B	SC33Q11C	SC33Q11D	SC33Q11E	SC33Q12A	SC33Q12B	SC33Q12C	SC33Q12D	SC33Q12E	SC34Q01	SC34Q02	SC34Q03	SC34Q04	SC34Q05	SC34Q06	SC34Q07	SC34Q08	SC34Q09	SC34Q10	SC34Q11	SC34Q12	SC34Q13	SC34Q14	SC34Q15	SC34Q16	SC34Q17	SC34Q18	SC34Q19	SC34Q20	SC34Q22	SC35Q01	SC35Q02	SC39Q01	SC39Q02	SC39Q03	SC39Q05	SC39Q06	SC39Q07	SC39Q08	SC39Q09	SC39Q10	SC40Q01	SC40Q02	SC40Q03	SC44Q01	SC44Q02	SC44Q03	SC44Q04	SC44Q05	SC44Q06	SC47Q01	SC45Q01	SC46Q01	SC46Q02	SC46Q03	SC46Q05	SC46Q04	SC46Q06	SC46Q09	SC52Q01	SC46Q07	SC46Q08	SC52Q02	SC51Q01	SC51Q02	ABGMATH	ASSESS	CLSIZE	COMPWEB	CREACTIV	LEADCOM	LEADINST	LEADPD	LEADTCH	MACTIV	MATHEXC	PCGIRLS	PROPCERT	PROPMA5A	PROPMATH	PROPQUAL	RATCMP15	RESPCUR	RESPRES	SCHAUTON	SCHLTYPE	SCHSEL	SCHSIZE	SCMATBUI	SCMATEDU	SMRATIO	STRATIO	STUDCLIM	TCFOCST	TCHPARTI	TCMORALE	TCSHORT	TEACCLIM	W_FSCHWT	SENWGT_SCQ	VER_SCQ	ausSC53A01	ausSC53A02	ausSC53A03	ausSC54A01	ausSC54A02	ausSC54A03	ausSC55A01	ausSC56A01
AUS	0360000	AUS0410	1	003600	0000731	2	70	30	0	0	5	1	03	570	575	70	15	70	15	70	15	9997	9997	9997	9997	9997	9997	9997	9997	9997	9997	245	260	260	4	3	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	9	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	5	2	20	40	20	40	0	5	0	0	0	1	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	3	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	3	3	3	5	3	5	3	5	5	5	4	4	4	4	4	2	3	3	2	2	2	10	20	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	7	23	1	3	.3404	.493	-.3717	.4499	1	9	.502	1	9997	9997	1	1.061	1.44	2.71	1.6038	2	1	1145	1.3052	1.976	9997	14.774	-.6182	.0095	.2924	-.7371	-1.0911	-.5953	4.0282	1.6018	28NOV13	9999	9999	9999	5	5	4	35	245
AUS	0360000	AUS0412	1	003600	0000732	2	50	43	7	0	8	1	03	859	820	110	26	110	26	107	23	8	0	8	0	7	0	1	0	0	0	139	139	139	2	2	2	1	1	2	2	1	1	2	9	9	9	9	9	9	1	3	2	2	1	1	2	1	2	1	1	9	9	9	9	1	1	1	1	1	1	1	9	1	2	1	4	2	1	2	2	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	0	1	10	10	75	75	5	5	5	9999	9999	9999	9999	9999	2	2	2	1	2	2	2	2	2	9	1	2	1	2	1	1	3	3	2	2	3	3	2	3	2	3	2	2	1	1	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	4	5	3	3	3	2	3	4	4	3	2	3	4	4	4	3	4	4	2	2	100	100	1	1	1	1	1	2	1	9	9	1	1	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	7	23	1	2	.5331	-.5037	-1.1508	-.6535	2	1	.488	1	.875	.065	.963	1	-.81	2.71	-.6029	2	3	1679	9999	.6257	209.875	13.65	1.1046	.0095	-.1437	.0826	.1524	9999	2.9282	1.1644	28NOV13	43	43	43	6	6	5	35	139
AUS	0360000	AUS0205	1	003600	0000733	1	98	2	0	0	2	3	03	115	108	21	4	21	4	21	4	3	2	3	2	3	2	3	2	0	0	43	43	43	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	9	1	1	2	3	3	3	1	3	2	2	3	1	3	1	2	3	1	2	2	35	2	20	50	20	50	5	1	0	0	2	5	5	0	3	3	3	3	2	2	3	3	2	3	1	1	1	2	1	1	3	2	1	1	2	3	3	1	3	3	3	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	4	3	5	5	4	4	6	5	6	4	4	4	6	4	4	4	4	4	2	2	2	0	0	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	3	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	8	23	1	1	.7162	.493	1.7628	.2118	1	9	.484	1	1	.174	1	1	-.25	-.56	-.6029	3	3	223	1.3052	1.976	55.75	9.696	-.3977	-.6748	-.1437	-2.4725	-1.0911	-.4382	11.0877	4.409	28NOV13	60	60	60	4	4	4	23	43
AUS	0360000	AUS0205	1	003600	0000734	1	95	5	0	0	3	1	04	476	424	9998	6	9998	0	9998	0	9998	1	9998	0	9998	0	9998	0	0	0	160	240	240	3	3	3	2	2	2	3	1	1	1	2	2	1	3	3	2	2	2	1	3	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	3	3	3	3	2	2	2	2	2	2	3	1	2	3	2	2	2	2	2	7	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	2	2	2	2	2	3	3	3	2	2	2	2	1	1	2	1	3	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	2	1	2	2	1	2	1	2	1	2	2	2	2	6	6	6	6	6	6	4	4	4	4	6	6	6	6	6	6	6	6	3	3	4	0	20	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	6	28	1	2	2.8406	1.1806	.1183	1.238	4	3	.471	9999	9999	9999	9999	1.5	-.67	-.7	-.6029	3	2	900	-.763	.7524	9999	9999	-1.0211	-1.2132	.2924	-.7371	.9454	-.5953	2.4891	.9898	28NOV13	50	50	50	4	4	4	29	22
AUS	0360000	AUS0204	1	003600	0000735	2	72	22	0	6	8	1	04	9999	9999	63	10	63	10	0	0	13	1	9998	0	7	9998	6	0	0	0	179	250	250	2	2	4	2	3	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	5	5	5	15	20	3	1	2	0	3	20	3	2	2	2	1	1	2	1	2	3	1	1	1	1	2	1	1	2	2	3	1	2	1	2	3	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	5	4	4	4	4	4	5	5	6	6	6	4	6	5	4	4	4	4	4	4	4	2	7	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	5	28	1	3	.7162	.493	1.0394	1.238	3	3	0	1	.519	.199	0	1.397	1.44	-.23	.3196	2	2	99999	.1539	.4606	9999	9999	.0882	.0095	.7801	.0826	.7093	-.5953	2.7697	1.1014	28NOV13	50	50	50	4	4	4	30	179
AUS	0360000	AUS0410	1	003600	0000736	2	55	40	5	0	7	1	04	0	702	53	13	53	13	53	13	7	3	7	3	7	3	7	3	0	0	143	143	143	3	4	5	1	1	1	2	1	1	1	9	9	9	9	9	9	2	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	4	1	2	2	1	2	2	1	2	1	2	2	3	1	2	2	3	2	2	2	0	2	20	20	80	10	5	10	10	0	5	40	30	30	1	2	1	1	3	1	1	2	3	2	1	1	2	2	2	1	4	2	3	3	3	2	2	3	3	3	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	4	3	4	5	4	4	5	4	5	5	4	4	5	4	4	4	4	5	2	2	2	50	60	1	1	1	1	2	2	2	2	1	2	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	5	28	1	3	.5331	.2753	.3739	.4499	3	1	1	1	1	.143	1	1	1.44	2.71	1.6038	2	2	702	9999	1.4516	82.588	11.798	.6173	-1.2132	-.1437	.8541	-.2817	-.4382	3.4817	1.3845	28NOV13	50	50	50	4	4	4	33	28
AUS	0360000	AUS0102	1	003600	0000737	1	9998	9998	9998	9998	6	1	04	525	450	80	10	80	10	80	10	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	3	1	1	1	1	2	1	1	9	9	9	9	1	1	1	1	1	1	1	9	1	1	2	9	3	3	2	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	2	5	10	20	90	5	10	9999	9999	9999	9999	9999	9999	9	2	2	2	9	9	9	9	9	9	1	1	1	2	1	1	3	2	3	2	2	9	9	9	9	9	2	9	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	4	6	6	6	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	1	1	1	1	2	2	1	9	9	2	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	7	28	9998	2	1.3852	1.6132	9999	9999	1	9	.462	1	9999	9999	1	9999	-.81	-.23	-1.0532	3	9	975	9999	9999	9999	11.471	-.7486	9999	-.1437	-.8798	9999	9999	1	.3976	28NOV13	9999	9999	9999	4	4	4	30	100
AUS	0360000	AUS0102	1	003600	0000738	1	95	4	0	1	6	1	04	226	186	37	2	37	2	37	2	8	1	8	1	8	1	8	1	0	0	105	92	92	2	4	4	1	3	4	2	1	3	2	3	2	3	3	3	2	1	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	2	2	2	2	2	1	1	2	2	2	1	3	2	2	2	1	2	1	4	2	5	10	10	15	0	1	0	1	0	3	3	0	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	3	3	2	2	3	2	3	2	2	3	3	3	1	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	6	3	4	6	5	4	5	4	6	6	6	6	6	4	4	4	4	4	4	3	6	20	100	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	6	28	1	2	.7162	.493	1.0394	2.258	3	3	.451	1	1	.224	1	.876	-.67	-.36	.8184	3	3	412	-.763	-.5214	48.471	10.842	.3493	.0095	.2924	-.7371	1.1868	-.1089	1	.3976	28NOV13	60	60	60	4	4	4	25	105
AUS	0360000	AUS0205	1	003600	0000739	1	90	5	0	5	7	1	03	331	0	31	4	31	4	31	4	4	0	4	0	4	0	4	0	0	0	85	60	60	4	3	5	1	1	1	1	1	2	3	2	3	2	3	2	3	2	1	1	3	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	9	3	3	3	3	3	3	1	3	2	2	2	2	2	2	3	3	2	2	2	0	2	20	20	20	30	5	0	0	5	0	2	2	0	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	3	2	2	2	2	3	3	2	3	1	3	2	1	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	2	2	6	4	6	6	6	6	3	4	5	4	6	3	4	4	3	2	2	3	2	2	2	10	100	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	6	23	1	2	1.2642	1.1806	-.3717	.4499	1	9	0	1	1	.121	1	.706	-.67	-.44	.3196	3	3	331	-.763	-.3482	82.75	10.03	-1.3831	.0095	1.2429	-.7371	-1.0911	-.7478	4.7829	1.9019	28NOV13	40	40	40	6	6	5	36	85
AUS	0360000	AUS0618	1	003600	0000740	2	57	39	1	3	6	1	04	451	490	47	31	47	31	47	31	4	1	4	1	1	0	4	1	0	0	53	53	53	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	1	1	2	3	2	2	1	2	2	2	2	2	1	2	2	2	2	1	1	0	1	2	2	5	10	0	1	1	5	0	1	5	0	2	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	3	3	3	3	3	1	1	3	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	2	2	2	1	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	1	2	1	2	6	3	3	5	4	5	3	3	3	5	3	1	2	2	3	2	2	4	1	1	2	6	100	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	5	28	1	3	-.0958	.2753	-1.4262	-.6535	5	3	.521	1	.222	.072	1	1	-.67	.67	.8184	2	1	941	1.3052	1.976	209.111	15.056	.3493	1.2831	.2924	.8541	-1.0911	.0647	3.2279	1.2836	28NOV13	55	55	55	4	4	4	30	53
AUS	0360000	AUS0513	1	003600	0000741	2	68.6	31.4	0	0	8	1	04	440	432	55	21	55	21	55	21	10	3	10	3	5	2	10	3	0	0	184	184	184	2	2	4	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	3	2	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	9	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	1	1	13	2	10	10	5	15	0	0	1	1	1	1	0	0	3	2	2	1	2	2	2	2	3	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	3	3	3	3	2	5	3	4	5	4	3	3	4	2	2	1	2	3	4	1	2	15	17	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	7	28	1	2	-.6467	.0432	-.3717	-.3206	0	9	.495	1	.522	.176	1	1	-.25	2.71	.8184	2	2	872	1.3052	1.1619	75.826	13.313	.0882	-.6748	-.1437	-.7371	-.2817	.2464	1.3525	.5378	28NOV13	45	45	45	5	5	5	35	26
AUS	0360000	AUS0204	1	003600	0000742	2	80	20	0	0	5	1	04	373	485	56	10	56	10	56	10	7	0	7	0	3	0	7	0	0	0	146	600	600	2	2	4	3	4	2	2	1	1	1	9	9	9	9	9	9	1	1	1	2	1	1	1	1	2	1	1	9	9	9	9	1	2	1	1	1	2	1	9	2	1	1	3	2	2	3	3	3	3	2	9	9	9	9	9	9	9	9	9	9	9	9	0	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	2	2	2	2	2	2	2	9	2	2	1	1	1	1	2	1	3	1	3	3	3	3	3	3	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	3	5	6	6	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	0	1	1	1	1	1	1	1	9	9	1	2	1	1	1	2	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	5	28	1	2	.9287	1.6132	9999	9999	3	3	.565	1	.429	.115	1	4.11	-.81	-.23	-1.0532	2	3	858	9999	1.4516	122.571	14.066	-1.0639	.0095	-1.8472	-.7371	1.4526	9999	3.6251	1.4415	28NOV13	50	50	50	5	5	5	30	146
AUS	0360000	AUS0308	1	003600	0000743	1	95	5	0	0	4	1	03	404	421	54	11	54	11	54	11	8	3	8	3	4	2	8	3	0	0	140	700	700	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	9	2	2	2	2	2	2	1	2	1	2	2	1	3	3	2	1	2	2	2	9999	2	12	20	12	20	0	0	1	0	0	2	0	0	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	3	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	4	6	6	6	6	6	5	6	5	6	5	5	4	4	4	4	4	6	1	3	20	90	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	5	23	1	2	1.2642	1.5109	1.0394	1.238	1	9	.51	1	.526	.16	1	5	-.81	-.36	-1.2805	3	2	825	1.3052	1.976	86.842	13.866	.0882	.0095	-1.0488	-.7371	-1.0911	-.2762	2.9803	1.1851	28NOV13	9999	9999	225	4	4	3	20	25
AUS	0360000	AUS0308	1	003600	0000744	1	95	4.5	.5	0	4	2	03	715	718	75	30	75	30	75	30	17	2	17	2	15	2	2	0	0	0	256	200	200	2	2	2	2	3	1	3	1	1	2	3	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	2	3	2	2	3	2	3	2	2	2	2	2	3	2	3	2	2	2	5	3	20	50	30	50	0	1	0	0	0	.5	2	0	2	2	2	2	2	2	1	2	3	1	1	1	2	2	3	1	3	2	3	2	3	2	1	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	1	1	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	1	2	1	2	2	4	4	3	4	4	5	4	3	4	5	4	4	5	4	5	4	2	5	2	1	3	2	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	7	23	1	3	.3404	.2753	-.1263	.4499	4	3	.501	1	.889	.2	1	.781	.03	-.02	.3196	3	2	1433	-.1662	.224	79.611	15.922	-1.0211	-.6748	.2924	-.7371	.9454	-.7478	1.8654	.7418	28NOV13	50	50	50	5	5	5	30	25
AUS	0360000	AUS0309	1	003600	0000745	2	20	73	0	7	8	1	02	897	401	87	37	87	37	87	37	8	0	8	0	8	0	8	0	9998	0	132	372	372	5	5	5	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	3	2	2	2	3	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1	5	5	10	20	0	0	0	0	5	25	25	0	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	3	3	1	1	2	3	2	1	2	3	1	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	2	1	2	2	2	2	1	2	2	2	1	2	1	2	2	6	3	5	5	6	6	6	6	6	4	5	4	5	5	5	4	3	5	5	5	5	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	5	18	1	2	.8948	2.1468	1.0394	.4499	3	3	.309	1	1	.076	1	2.818	1.44	2.71	1.6038	1	3	1298	1.3052	1.976	162.25	12.303	.0882	.0095	-.5646	-.7371	-.2817	-.2762	3.8747	1.5408	28NOV13	63	63	63	3	3	3	5	141
AUS	0360000	AUS0410	1	003600	0000746	2	65	35	0	0	6	1	03	0	282	18	10	18	10	18	10	6	2	6	2	1	0	6	2	0	0	61	80	80	2	2	3	2	2	2	2	2	2	3	3	3	2	3	2	3	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	2	2	9	3	2	3	2	2	2	2	2	3	3	3	4	3	3	2	3	3	2	3	5	2	75	5	20	20	5	5	0	5	1	2	2	0	2	2	1	2	2	3	2	3	3	2	1	2	1	2	1	1	1	2	2	2	3	2	2	2	2	3	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	3	3	2	3	3	2	3	2	2	2	2	2	2	3	2	3	2	2	2	20	100	2	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	3	23	1	2	-.9829	-1.2063	-1.4262	-1.9239	0	9	1	1	.143	.304	1	1.311	-.81	-.02	-1.0532	2	2	282	-.763	-.6941	40.286	12.261	-.6182	-1.2132	-1.0488	.0826	.7093	-1.831	8.3115	3.305	28NOV13	40	40	40	5	5	5	35	61
AUS	0360000	AUS0204	1	003600	0000747	2	80	20	0	0	3	1	05	179	152	20	10	20	10	20	10	2	0	2	0	0	0	2	0	0	0	34	34	34	4	3	4	1	3	1	3	2	1	1	2	1	3	2	2	2	2	1	2	2	2	1	2	1	2	1	1	9	9	9	9	1	1	2	2	2	1	1	9	1	1	2	9	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	2	0	1	40	100	40	90	20	40	0	45	0	5	40	70	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	3	2	2	1	2	1	2	2	3	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	1	2	2	1	2	1	2	1	1	2	2	2	6	3	5	6	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	10	20	1	1	1	1	1	1	1	1	1	9	9	9	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	4	33	1	1	.9287	.6233	9999	9999	1	9	.459	1	0	.08	1	1	-.43	-.02	.3196	2	2	331	-.1662	.224	165.5	13.24	2.752	.0095	.7801	1.4452	.7093	.6468	15.9035	6.3239	28NOV13	40	40	40	4	4	4	30	100
